session,is_bot,prolific_id,id_in_session,idx,round_number,multiplier,disclose,contribution,rt1,rt2,reward,payoff,total,individual_share,opp_multiplier,opp_disclose,opp_p_disclose,opp_contribution,opp_payoff,total_contribution
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,30,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,30,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,31,1.5,0,6,4531,10383,8.0,8.0,434.0,4.0,1.5,0,0.25,0,14.0,9.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,31,1.5,1,0,599,1304,10.0,10.0,457.0,0.0,1.5,1,1.0,0,10.0,0.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,31,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,31,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,32,1.5,1,10,8041,10158,20.0,20.0,454.0,20.0,2.5,0,0.25,10,20.0,40.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,32,1.5,0,10,1996,3524,20.0,20.0,477.0,20.0,2.5,1,1.0,10,20.0,40.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,32,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,32,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,33,1.5,1,8,18103,35759,20.0,20.0,474.0,18.0,2.5,0,0.25,10,18.0,37.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,33,1.5,1,1,8445,3370,17.0,17.0,494.0,8.0,1.5,1,1.0,10,8.0,16.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,33,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,33,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,34,1.5,1,8,5558,10230,16.0,16.0,490.0,14.0,1.5,1,0.75,10,14.0,27.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,34,1.5,0,9,1833,2335,8.0,8.0,502.0,7.0,1.5,1,0.5,0,17.0,13.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,34,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,34,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,35,1.5,1,7,14759,4610,21.0,21.0,511.0,18.0,2.5,1,0.75,10,18.0,35.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,35,1.5,1,5,1725,3881,21.0,21.0,523.0,16.0,2.5,1,0.5,10,16.0,32.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,35,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,35,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,36,1.5,0,6,33882,7327,21.0,21.0,532.0,17.0,2.5,1,0.75,10,17.0,34.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,36,1.5,1,1,938,2206,22.0,22.0,545.0,13.0,2.5,1,0.5,10,13.0,26.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,36,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,36,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,37,1.5,1,8,6693,20179,16.0,16.0,548.0,14.0,1.5,1,0.75,10,14.0,27.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,37,1.5,0,4,4556,4668,16.0,16.0,561.0,10.0,1.5,1,0.5,10,10.0,21.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,37,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,37,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,38,1.5,1,7,7978,9595,16.0,16.0,564.0,13.0,1.5,1,0.75,10,13.0,25.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,38,1.5,0,2,4934,3314,17.0,17.0,578.0,9.0,1.5,1,0.5,10,9.0,18.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,38,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,38,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,39,1.5,1,7,5849,13929,21.0,21.0,585.0,18.0,2.5,1,0.75,10,18.0,35.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,39,1.5,0,0,1958,4823,22.0,22.0,600.0,12.0,2.5,1,0.5,10,12.0,25.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,39,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,39,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,40,1.5,0,6,5373,7778,8.0,8.0,593.0,4.0,1.5,1,0.75,0,14.0,9.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,40,1.5,0,0,15173,2927,22.0,22.0,622.0,12.0,2.5,1,0.5,10,12.0,25.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,40,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,40,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,41,1.5,1,6,4725,12016,21.0,21.0,614.0,17.0,2.5,1,0.75,10,17.0,34.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,41,1.5,1,0,1732,2591,10.0,10.0,632.0,0.0,1.5,1,0.5,0,10.0,0.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,41,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,41,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,42,1.5,1,8,11793,32754,16.0,16.0,630.0,14.0,1.5,1,0.75,10,14.0,27.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,42,1.5,1,5,3955,2179,21.0,21.0,653.0,16.0,2.5,0,0.5,10,16.0,32.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,42,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,42,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,43,1.5,1,6,30843,5152,21.0,21.0,651.0,17.0,2.5,1,0.75,10,17.0,34.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,43,1.5,0,7,1242,5594,8.0,8.0,661.0,5.0,1.5,0,0.5,0,15.0,10.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,43,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,43,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,44,1.5,1,8,15809,17124,20.0,20.0,671.0,18.0,2.5,1,0.75,10,18.0,37.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,44,1.5,0,0,1098,1909,18.0,18.0,679.0,8.0,1.5,0,0.5,10,8.0,15.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,44,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,44,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,45,1.5,1,8,12382,13443,20.0,20.0,691.0,18.0,2.5,0,0.75,10,18.0,37.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,45,1.5,0,3,12896,2619,9.0,9.0,688.0,2.0,1.5,0,0.5,0,12.0,4.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,45,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,45,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,46,1.5,1,7,6283,5294,21.0,21.0,712.0,18.0,2.5,0,0.75,10,18.0,35.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,46,1.5,1,0,2199,2302,22.0,22.0,710.0,12.0,2.5,0,0.5,10,12.0,25.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,46,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,46,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,47,1.5,0,1,4203,5637,22.0,22.0,734.0,13.0,2.5,0,0.75,10,13.0,26.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,47,1.5,1,0,3124,1568,10.0,10.0,720.0,0.0,1.5,0,0.5,0,10.0,0.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,47,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,47,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,48,1.5,1,8,8911,5985,20.0,20.0,754.0,18.0,2.5,0,0.75,10,18.0,37.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,48,1.5,0,4,3076,2525,22.0,22.0,742.0,16.0,2.5,0,0.5,10,16.0,31.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,48,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,48,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,49,1.5,1,2,4302,4856,22.0,22.0,776.0,14.0,2.5,1,0.5,10,14.0,28.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,49,1.5,1,0,2085,1938,22.0,22.0,764.0,12.0,2.5,1,0.25,10,12.0,25.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,49,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,49,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,50,1.5,1,1,4310,5307,10.0,10.0,786.0,1.0,1.5,1,0.5,0,11.0,1.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,50,1.5,1,1,2605,1581,22.0,22.0,786.0,13.0,2.5,1,0.25,10,13.0,26.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,50,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,50,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,51,1.5,0,10,3364,7506,8.0,8.0,794.0,8.0,1.5,1,0.5,0,18.0,15.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,51,1.5,1,1,1316,2373,22.0,22.0,808.0,13.0,2.5,1,0.25,10,13.0,26.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,51,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,51,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,52,1.5,1,0,3466,5348,22.0,22.0,816.0,12.0,2.5,1,0.5,10,12.0,25.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,52,1.5,0,1,7507,4494,10.0,10.0,818.0,1.0,1.5,1,0.25,0,11.0,1.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,52,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,52,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,53,1.5,0,10,8534,6586,15.0,15.0,831.0,15.0,1.5,1,0.5,10,15.0,30.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,53,1.5,0,2,1114,3087,17.0,17.0,835.0,9.0,1.5,0,0.25,10,9.0,18.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,53,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,53,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,54,1.5,1,0,20488,10682,22.0,22.0,853.0,12.0,2.5,1,0.5,10,12.0,25.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,54,1.5,1,0,2046,2873,10.0,10.0,845.0,0.0,1.5,0,0.25,0,10.0,0.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,54,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,54,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,55,1.5,1,0,5152,7489,22.0,22.0,875.0,12.0,2.5,1,0.5,10,12.0,25.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,55,1.5,0,5,1019,4010,21.0,21.0,866.0,16.0,2.5,0,0.25,10,16.0,32.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,55,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,55,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,56,1.5,0,10,4666,5876,8.0,8.0,883.0,8.0,1.5,1,0.5,0,18.0,15.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,56,1.5,1,0,2006,1621,18.0,18.0,884.0,8.0,1.5,0,0.25,10,8.0,15.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,56,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,56,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,57,1.5,1,10,18784,7595,15.0,15.0,898.0,15.0,1.5,0,0.5,10,15.0,30.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,57,1.5,1,10,2875,1858,20.0,20.0,904.0,20.0,2.5,0,0.25,10,20.0,40.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,57,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,57,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,58,1.5,1,0,8339,15163,22.0,22.0,920.0,12.0,2.5,0,0.5,10,12.0,25.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,58,1.5,1,10,1207,1209,15.0,15.0,919.0,15.0,1.5,0,0.25,10,15.0,30.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,58,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,58,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,59,1.5,1,2,10178,6726,17.0,17.0,937.0,9.0,1.5,0,0.5,10,9.0,18.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,59,1.5,1,10,730,1782,20.0,20.0,939.0,20.0,2.5,0,0.25,10,20.0,40.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,59,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,59,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,60,1.5,1,7,3054,8976,16.0,16.0,953.0,13.0,1.5,0,0.5,10,13.0,25.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,60,1.5,1,0,2546,3639,22.0,22.0,961.0,12.0,2.5,0,0.25,10,12.0,25.0
